,Unnamed: 0,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%,Region,Year,3P_Rate,TopTeamThisYear?,best_pts,top_pts_sum,best_ast,top_ast_sum,best_per,top_per_avg,age,Year_Bin,Status,best_pts_scaled,top_pts_sum_scaled,best_ast_scaled,top_ast_sum_scaled
101,13,17.0,Washington Wizards*,82,243.4,38.3,82.8,0.462,6.1,16.8,0.36,32.2,66.0,0.488,15.9,21.4,0.742,10.5,34.2,44.7,24.0,7.3,4.6,15.0,20.8,98.5,0.561,East,2015,0.2028985507246377,False,17.6,45.10000000000001,10.0,16.2,19.9,17.83,28.64,2015-2017,Playoffs,0.1786802030456853,0.45786802030456863,0.4166666666666667,0.6749999999999999
103,14,16.0,New Orleans Pelicans*,82,241.2,37.9,82.9,0.457,7.1,19.3,0.37,30.8,63.6,0.484,16.4,21.8,0.751,11.5,32.0,43.5,22.0,6.7,6.2,13.3,18.7,99.4,0.549,West,2015,0.2328106151990349,False,24.4,55.8,6.9,17.3,30.8,22.43,25.1,2015-2017,Playoffs,0.24547283702213277,0.5613682092555331,0.31363636363636366,0.7863636363636364
104,7,23.0,Milwaukee Bucks*,82,243.0,37.6,82.0,0.459,6.6,18.3,0.363,31.0,63.7,0.486,16.0,21.1,0.757,10.7,31.4,42.1,23.6,9.6,4.9,16.7,22.1,97.8,0.5,East,2015,0.223170731707317,False,17.8,45.3,5.6,14.0,18.5,17.77,24.69,2015-2017,Playoffs,0.18200408997955012,0.46319018404907975,0.23728813559322032,0.5932203389830508
105,17,13.0,Boston Celtics*,82,242.4,38.9,87.9,0.443,8.0,24.6,0.327,30.9,63.3,0.488,15.4,20.5,0.754,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4,0.488,East,2015,0.2798634812286689,False,19.0,50.5,10.8,21.8,22.3,19.7,26.27,2015-2017,Playoffs,0.18737672583826429,0.4980276134122288,0.44081632653061226,0.889795918367347
107,9,21.0,Brooklyn Nets*,82,243.0,37.4,83.0,0.451,6.6,19.9,0.331,30.8,63.1,0.489,16.6,22.2,0.748,10.3,32.0,42.4,20.9,7.0,4.1,13.8,19.3,98.0,0.463,East,2015,0.2397590361445783,False,17.2,45.400000000000006,6.6,15.0,22.7,19.27,28.17,2015-2017,Playoffs,0.17551020408163265,0.46326530612244904,0.3157894736842105,0.7177033492822967
120,29,1.0,Golden State Warriors*,82,242.4,42.5,87.3,0.487,13.1,31.6,0.416,29.4,55.7,0.528,16.7,21.8,0.763,10.0,36.2,46.2,28.9,8.4,6.1,15.2,20.7,114.9,0.89,West,2016,0.3619702176403208,True,30.1,66.2,7.4,17.5,31.5,23.13,28.0,2015-2017,Playoffs,0.2619669277632724,0.5761531766753699,0.25605536332179935,0.6055363321799309
121,20,10.0,San Antonio Spurs*,82,240.3,40.1,82.9,0.484,7.0,18.5,0.375,33.2,64.4,0.515,16.4,20.4,0.803,9.4,34.5,43.9,24.5,8.3,5.9,13.1,17.5,103.5,0.817,West,2016,0.2231604342581423,True,21.2,51.1,5.3,11.2,26.0,22.07,31.0,2015-2017,Playoffs,0.20483091787439614,0.49371980676328503,0.21632653061224488,0.45714285714285713
122,22,8.0,Cleveland Cavaliers*,82,242.1,38.7,84.0,0.46,10.7,29.6,0.362,27.9,54.4,0.514,16.3,21.7,0.748,10.6,33.9,44.5,22.7,6.7,3.9,13.6,20.3,104.3,0.695,East,2016,0.3523809523809524,True,25.3,60.900000000000006,6.8,15.9,27.5,22.13,29.08,2015-2017,Playoffs,0.2425695110258869,0.5838926174496645,0.29955947136563876,0.7004405286343612
123,16,13.0,Toronto Raptors*,82,241.2,36.7,81.3,0.451,8.6,23.4,0.37,28.0,58.0,0.483,20.8,26.7,0.777,10.2,33.2,43.4,18.7,7.8,5.5,13.1,19.6,102.7,0.683,East,2016,0.2878228782287823,True,23.5,57.5,6.4,13.5,22.6,22.07,26.91,2015-2017,Playoffs,0.2288218111002921,0.5598831548198636,0.34224598930481287,0.7219251336898396
124,28,2.0,Oklahoma City Thunder*,82,241.8,41.1,86.4,0.476,8.3,23.7,0.349,32.9,62.6,0.524,19.7,25.2,0.782,13.1,35.6,48.6,23.0,7.4,5.9,15.9,20.6,110.2,0.671,West,2016,0.2743055555555555,True,28.2,64.4,10.4,17.4,28.2,26.6,25.89,2015-2017,Playoffs,0.2558983666061706,0.5843920145190563,0.45217391304347826,0.7565217391304347
125,23,7.0,Los Angeles Clippers*,82,241.8,38.3,82.4,0.465,9.7,26.7,0.364,28.6,55.7,0.513,18.2,26.2,0.692,8.8,33.3,42.0,22.8,8.6,5.6,13.0,21.3,104.5,0.646,West,2016,0.3240291262135922,True,21.4,57.2,10.0,17.2,26.2,22.97,29.18,2015-2017,Playoffs,0.2047846889952153,0.5473684210526316,0.43859649122807015,0.7543859649122806
126,7,23.0,Miami Heat*,82,241.8,38.4,81.7,0.47,6.1,18.0,0.336,32.3,63.6,0.508,17.1,23.0,0.744,9.8,34.3,44.1,20.8,6.7,6.5,14.1,18.3,100.0,0.585,East,2016,0.2203182374541003,True,19.1,52.3,5.8,13.999999999999998,25.7,22.07,28.33,2015-2017,Playoffs,0.191,0.523,0.27884615384615385,0.673076923076923
127,25,5.0,Boston Celtics*,82,241.2,39.2,89.2,0.439,8.7,26.1,0.335,30.5,63.1,0.483,18.5,23.5,0.788,11.6,33.3,44.9,24.2,9.2,4.2,13.7,21.9,105.7,0.585,East,2016,0.2926008968609865,True,22.2,51.6,6.2,13.6,21.5,18.17,25.9,2015-2017,Playoffs,0.21002838221381268,0.4881740775780511,0.25619834710743805,0.5619834710743802
128,19,11.0,Charlotte Hornets*,82,242.1,37.0,84.4,0.439,10.6,29.4,0.362,26.4,55.0,0.479,18.7,23.7,0.79,9.0,35.0,43.9,21.7,7.3,5.3,12.6,18.1,103.4,0.585,East,2016,0.3483412322274881,True,20.9,48.5,5.8,14.0,20.8,18.63,25.75,2015-2017,Playoffs,0.20212765957446807,0.4690522243713733,0.2672811059907834,0.6451612903225806
129,18,12.0,Atlanta Hawks*,82,241.8,38.6,84.4,0.458,9.9,28.4,0.35,28.7,56.1,0.512,15.6,20.0,0.783,8.3,33.8,42.1,25.6,9.1,5.9,15.0,19.1,102.8,0.585,East,2016,0.3364928909952606,True,17.1,48.0,5.9,13.6,21.3,19.53,28.0,2015-2017,Playoffs,0.1663424124513619,0.4669260700389105,0.23046875,0.53125
130,13,17.0,Indiana Pacers*,82,242.4,38.3,85.2,0.45,8.1,23.0,0.351,30.2,62.1,0.486,17.4,22.8,0.764,10.3,33.9,44.2,21.2,9.0,4.8,14.9,20.0,102.2,0.549,East,2016,0.2699530516431925,False,23.1,49.00000000000001,4.7,13.2,20.9,17.97,27.1,2015-2017,Playoffs,0.226027397260274,0.4794520547945206,0.22169811320754718,0.6226415094339622
131,24,6.0,Portland Trail Blazers*,82,241.5,38.6,85.9,0.45,10.5,28.5,0.37,28.1,57.4,0.49,17.4,23.0,0.754,11.6,33.9,45.5,21.3,6.9,4.6,14.6,21.7,105.1,0.537,West,2016,0.3317811408614668,False,25.1,56.2,6.8,13.9,22.2,19.53,24.1,2015-2017,Playoffs,0.23882017126546148,0.5347288296860134,0.3192488262910798,0.6525821596244131
132,11,19.0,Detroit Pistons*,82,242.4,37.9,86.4,0.439,9.0,26.2,0.345,28.9,60.2,0.48,17.1,25.5,0.668,12.5,33.9,46.3,19.4,7.0,3.7,13.5,19.0,102.0,0.537,East,2016,0.3032407407407407,False,18.8,51.60000000000001,6.2,12.6,21.2,19.67,25.91,2015-2017,Playoffs,0.1843137254901961,0.5058823529411766,0.3195876288659794,0.6494845360824743
133,6,24.0,Memphis Grizzlies*,82,241.8,36.8,83.6,0.44,6.1,18.5,0.331,30.7,65.1,0.471,19.3,24.7,0.783,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,0.512,West,2016,0.2212918660287081,False,16.6,47.2,6.1,13.7,19.4,18.67,29.35,2015-2017,Playoffs,0.16750756811301717,0.4762865792129163,0.2946859903381642,0.6618357487922705
135,14,16.0,Dallas Mavericks*,82,244.0,37.4,84.1,0.444,9.8,28.6,0.344,27.5,55.6,0.495,17.7,22.3,0.794,9.2,33.9,43.1,22.1,6.8,3.7,12.8,19.5,102.3,0.512,West,2016,0.3400713436385256,False,18.3,46.1,5.8,13.499999999999998,24.0,19.73,31.22,2015-2017,Playoffs,0.17888563049853373,0.45063538611925713,0.2624434389140271,0.6108597285067872
137,26,4.0,Houston Rockets*,82,241.8,37.7,83.5,0.452,10.7,30.9,0.347,27.0,52.6,0.514,20.4,29.4,0.694,11.3,31.7,43.1,22.2,10.0,5.2,15.9,21.8,106.5,0.5,West,2016,0.3700598802395209,False,29.0,55.5,7.5,14.3,25.3,22.23,28.17,2015-2017,Playoffs,0.27230046948356806,0.5211267605633803,0.33783783783783783,0.6441441441441442
150,29,1.0,Golden State Warriors*,82,241.2,43.1,87.1,0.495,12.0,31.2,0.383,31.1,55.8,0.557,17.8,22.6,0.788,9.4,35.0,44.4,30.4,9.6,6.8,14.8,19.3,115.9,0.817,West,2017,0.3582089552238806,True,25.3,72.7,7.0,18.4,27.6,23.2,29.0,2015-2017,Playoffs,0.21829163071613458,0.6272648835202761,0.23026315789473686,0.6052631578947368
151,16,14.0,San Antonio Spurs*,82,241.5,39.3,83.7,0.469,9.2,23.5,0.391,30.1,60.2,0.5,17.6,22.0,0.797,10.0,33.9,43.9,23.8,8.0,5.9,13.4,18.3,105.3,0.744,West,2017,0.2807646356033452,True,25.5,55.2,4.5,11.5,27.6,22.13,30.9,2015-2017,Playoffs,0.24216524216524218,0.5242165242165242,0.18907563025210083,0.4831932773109244
152,28,2.0,Houston Rockets*,82,241.2,40.3,87.2,0.462,14.4,40.3,0.357,25.9,46.9,0.552,20.3,26.5,0.766,10.9,33.5,44.4,25.2,8.2,4.3,15.1,19.9,115.3,0.671,West,2017,0.4621559633027522,True,29.1,60.2,11.2,17.9,27.4,22.67,27.08,2015-2017,Playoffs,0.25238508239375546,0.5221162185602776,0.4444444444444444,0.7103174603174602
153,23,7.0,Boston Celtics*,82,240.9,38.6,85.1,0.454,12.0,33.4,0.359,26.6,51.7,0.515,18.7,23.2,0.807,9.1,32.9,42.0,25.2,7.5,4.1,13.3,20.6,108.0,0.646,East,2017,0.3924794359576968,True,28.9,59.2,5.9,15.5,26.5,19.83,25.6,2015-2017,Playoffs,0.2675925925925926,0.5481481481481482,0.23412698412698416,0.6150793650793651
154,2,28.0,Utah Jazz*,82,240.9,37.0,79.5,0.466,9.6,26.0,0.372,27.3,53.5,0.511,17.1,22.9,0.747,9.4,33.8,43.2,20.1,6.7,5.0,13.6,18.8,100.7,0.622,West,2017,0.3270440251572327,True,21.9,52.8,4.2,10.5,23.3,21.6,26.67,2015-2017,Playoffs,0.21747765640516384,0.5243296921549155,0.208955223880597,0.5223880597014925
155,20,10.0,Toronto Raptors*,82,241.2,39.2,84.4,0.464,8.8,24.3,0.363,30.3,60.0,0.505,19.7,24.7,0.796,10.6,32.6,43.3,18.5,8.3,4.9,12.7,20.8,106.9,0.622,East,2017,0.2879146919431279,True,27.3,63.900000000000006,7.0,14.2,24.0,22.33,26.08,2015-2017,Playoffs,0.255378858746492,0.597754911131899,0.3783783783783784,0.7675675675675675
156,24,6.0,Los Angeles Clippers*,82,240.9,39.5,83.2,0.475,10.3,27.4,0.375,29.3,55.8,0.525,19.3,26.0,0.745,9.0,34.0,43.0,22.5,7.5,4.2,13.0,19.8,108.7,0.622,West,2017,0.3293269230769231,True,21.6,54.7,9.2,16.9,26.2,23.53,29.89,2015-2017,Playoffs,0.1987120515179393,0.5032198712051518,0.40888888888888886,0.7511111111111111
157,26,4.0,Cleveland Cavaliers*,82,242.4,39.9,84.9,0.47,13.0,33.9,0.384,26.9,51.0,0.528,17.5,23.3,0.748,9.3,34.4,43.7,22.7,6.6,4.0,13.7,18.1,110.3,0.622,East,2017,0.3992932862190812,True,26.4,70.6,8.7,18.1,27.0,24.2,29.77,2015-2017,Playoffs,0.23934723481414324,0.6400725294650952,0.3832599118942731,0.7973568281938327
158,25,5.0,Washington Wizards*,82,242.1,41.3,87.0,0.475,9.2,24.8,0.372,32.1,62.3,0.515,17.3,22.1,0.784,10.3,32.6,42.9,23.9,8.5,4.1,14.2,21.3,109.2,0.598,East,2017,0.2850574712643678,False,23.1,60.2,10.7,18.9,23.2,20.2,26.5,2015-2017,Playoffs,0.21153846153846154,0.5512820512820513,0.4476987447698745,0.7907949790794979
159,19,11.0,Oklahoma City Thunder*,82,241.5,39.5,87.4,0.452,8.4,25.8,0.327,31.0,61.6,0.504,19.2,25.8,0.745,12.2,34.4,46.6,21.0,7.9,5.0,15.0,20.9,106.6,0.573,West,2017,0.2951945080091533,False,31.6,61.8,10.4,15.0,30.6,26.8,25.07,2015-2017,Playoffs,0.2964352720450282,0.5797373358348968,0.49523809523809526,0.7142857142857143
160,1,29.0,Memphis Grizzlies*,82,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5,0.524,West,2017,0.3169856459330143,False,20.5,54.1,6.3,13.7,23.2,20.67,28.64,2015-2017,Playoffs,0.20398009950248755,0.5383084577114428,0.29577464788732394,0.6431924882629108
161,9,21.0,Atlanta Hawks*,82,242.4,38.1,84.4,0.451,8.9,26.1,0.341,29.2,58.3,0.501,18.1,24.9,0.728,10.3,34.1,44.3,23.6,8.2,4.8,15.8,18.2,103.2,0.524,East,2017,0.3092417061611374,False,18.1,50.5,6.3,12.6,20.8,18.23,28.5,2015-2017,Playoffs,0.1753875968992248,0.4893410852713178,0.26694915254237284,0.5338983050847457
162,15,15.0,Indiana Pacers*,82,242.1,39.3,84.5,0.465,8.6,23.0,0.376,30.6,61.5,0.498,17.9,22.1,0.81,9.0,33.0,42.0,22.5,8.2,5.0,13.8,19.5,105.1,0.512,East,2017,0.272189349112426,False,23.7,53.5,7.8,15.3,20.2,19.3,26.78,2015-2017,Playoffs,0.22549952426260705,0.5090390104662227,0.3466666666666667,0.68
163,10,20.0,Milwaukee Bucks*,82,241.2,38.8,81.9,0.474,8.8,23.7,0.37,30.0,58.2,0.516,17.2,22.4,0.768,8.8,31.6,40.4,24.2,8.1,5.3,14.0,20.2,103.6,0.512,East,2017,0.2893772893772893,False,22.9,57.7,5.4,14.3,26.1,22.1,26.42,2015-2017,Playoffs,0.22104247104247104,0.556949806949807,0.22314049586776863,0.5909090909090909
164,22,8.0,Portland Trail Blazers*,82,243.0,39.5,86.1,0.459,10.4,27.7,0.375,29.2,58.4,0.499,18.5,23.7,0.78,10.1,33.5,43.7,21.1,7.0,5.0,13.7,21.2,107.9,0.5,West,2017,0.321718931475029,False,27.0,65.2,5.9,13.5,24.1,21.7,24.73,2015-2017,Playoffs,0.25023169601482853,0.6042632066728453,0.2796208530805687,0.6398104265402843
165,7,23.0,Chicago Bulls*,82,241.2,38.6,87.1,0.444,7.6,22.3,0.34,31.0,64.8,0.479,18.0,22.5,0.798,12.2,34.1,46.3,22.6,7.8,4.8,13.6,17.7,102.9,0.5,East,2017,0.2560275545350172,False,23.9,53.8,6.7,16.0,25.1,19.67,26.07,2015-2017,Playoffs,0.23226433430515062,0.5228377065111759,0.29646017699115046,0.7079646017699115
180,28,2.0,Houston Rockets*,82,240.9,38.7,84.2,0.46,15.3,42.3,0.362,23.4,41.9,0.558,19.6,25.1,0.781,9.0,34.5,43.5,21.5,8.5,4.8,13.8,19.5,112.4,0.793,West,2018,0.5023752969121139,True,30.4,67.0,8.8,18.9,29.8,26.23,29.69,2018-2021,Playoffs,0.27046263345195726,0.5960854092526691,0.4093023255813954,0.8790697674418604
181,26,4.0,Toronto Raptors*,82,241.8,41.3,87.4,0.472,11.8,33.0,0.358,29.5,54.4,0.541,17.3,21.8,0.794,9.8,34.2,44.0,24.3,7.6,6.1,13.4,21.7,111.7,0.72,East,2018,0.3775743707093821,True,23.0,51.900000000000006,6.9,15.3,22.5,21.0,25.36,2018-2021,Playoffs,0.20590868397493284,0.46463742166517463,0.2839506172839506,0.6296296296296297
182,29,1.0,Golden State Warriors*,82,240.6,42.8,85.1,0.503,11.3,28.9,0.391,31.5,56.2,0.56,16.6,20.3,0.815,8.4,35.1,43.5,29.3,8.0,7.5,15.5,19.6,113.5,0.707,West,2018,0.3396004700352527,True,26.4,72.8,7.3,18.8,28.2,23.43,28.44,2018-2021,Playoffs,0.23259911894273128,0.6414096916299559,0.24914675767918087,0.6416382252559727
183,10,20.0,Boston Celtics*,82,241.5,38.3,85.1,0.45,11.5,30.4,0.377,26.9,54.7,0.491,16.0,20.7,0.771,9.4,35.1,44.5,22.5,7.4,4.5,14.0,19.7,104.0,0.671,East,2018,0.3572267920094007,True,24.4,52.8,5.1,14.599999999999998,25.0,21.87,25.1,2018-2021,Playoffs,0.23461538461538461,0.5076923076923077,0.22666666666666666,0.6488888888888888
184,23,7.0,Philadelphia 76ers*,82,241.2,40.8,86.6,0.472,11.0,29.8,0.369,29.9,56.7,0.526,17.1,22.8,0.752,10.9,36.5,47.4,27.1,8.3,5.1,16.5,22.1,109.8,0.634,East,2018,0.3441108545034642,True,22.9,55.8,8.2,16.0,22.9,20.1,25.92,2018-2021,Playoffs,0.20856102003642987,0.5081967213114754,0.30258302583025826,0.5904059040590406
185,25,5.0,Cleveland Cavaliers*,82,240.6,40.4,84.8,0.476,12.0,32.1,0.372,28.4,52.6,0.54,18.1,23.3,0.779,8.5,33.7,42.1,23.4,7.1,3.8,13.7,18.6,110.9,0.61,East,2018,0.3785377358490566,True,27.5,59.8,9.1,17.1,28.6,24.17,29.94,2018-2021,Playoffs,0.24797114517583407,0.539224526600541,0.3888888888888889,0.7307692307692308
186,14,17.0,Portland Trail Blazers*,82,240.9,39.3,87.0,0.452,10.3,28.1,0.366,29.0,58.8,0.493,16.7,20.9,0.8,10.2,35.3,45.5,19.5,7.0,5.2,13.5,19.5,105.6,0.598,West,2018,0.3229885057471264,True,26.9,62.6,6.6,12.2,25.2,20.47,25.5,2018-2021,Playoffs,0.2547348484848485,0.5928030303030304,0.3384615384615384,0.6256410256410256
187,11,19.0,Utah Jazz*,82,240.9,38.3,82.9,0.462,10.8,29.6,0.366,27.5,53.3,0.515,16.8,21.5,0.779,9.0,34.2,43.3,22.4,8.6,5.1,14.7,19.6,104.1,0.585,West,2018,0.3570566948130277,True,20.5,50.8,5.3,13.8,20.7,18.73,27.08,2018-2021,Playoffs,0.196926032660903,0.48799231508165225,0.23660714285714288,0.6160714285714286
188,13,16.0,Indiana Pacers*,82,240.9,40.8,86.4,0.472,9.0,24.5,0.369,31.8,61.9,0.513,14.9,19.2,0.779,9.6,32.7,42.3,22.2,8.8,4.1,13.3,18.8,105.6,0.585,East,2018,0.2835648148148147,True,23.1,50.10000000000001,5.3,12.8,23.1,19.8,26.33,2018-2021,Playoffs,0.21875000000000003,0.4744318181818183,0.23873873873873874,0.5765765765765766
189,27,3.0,New Orleans Pelicans*,82,243.4,42.7,88.3,0.483,10.2,28.2,0.362,32.5,60.1,0.54,16.1,20.9,0.772,8.7,35.7,44.3,26.8,8.0,5.9,14.9,19.1,111.7,0.585,West,2018,0.319365798414496,True,28.1,72.3,8.2,19.6,28.9,23.1,27.91,2018-2021,Playoffs,0.25156669650850494,0.6472694717994628,0.3059701492537313,0.7313432835820896
190,18,12.0,Oklahoma City Thunder*,82,241.8,39.9,88.1,0.453,10.7,30.4,0.354,29.1,57.7,0.505,17.3,24.2,0.716,12.5,32.6,45.1,21.3,9.1,5.0,14.0,20.2,107.9,0.585,West,2018,0.3450624290578887,True,25.4,63.5,10.3,16.1,24.7,21.33,27.8,2018-2021,Playoffs,0.23540315106580165,0.5885078776645042,0.48356807511737093,0.755868544600939
191,3,27.0,San Antonio Spurs*,82,240.6,39.0,85.4,0.457,8.5,24.1,0.352,30.6,61.2,0.499,16.1,20.9,0.772,10.4,33.9,44.2,22.8,7.7,5.6,13.1,17.2,102.7,0.573,West,2018,0.2822014051522248,False,23.1,50.8,3.5,9.5,26.0,23.3,29.91,2018-2021,Playoffs,0.2249269717624148,0.49464459591041865,0.15350877192982457,0.41666666666666663
192,22,8.0,Minnesota Timberwolves*,82,241.5,41.0,86.1,0.476,8.0,22.5,0.357,33.0,63.6,0.519,19.4,24.1,0.804,10.3,31.6,42.0,22.7,8.4,4.2,12.5,18.2,109.5,0.573,West,2018,0.2613240418118467,False,22.2,61.2,7.0,14.7,24.9,21.67,27.56,2018-2021,Playoffs,0.20273972602739726,0.5589041095890411,0.30837004405286345,0.6475770925110133
194,7,23.0,Miami Heat*,82,243.0,38.8,85.3,0.455,11.0,30.6,0.36,27.8,54.8,0.508,14.7,19.5,0.755,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4,0.537,East,2018,0.3587338804220399,False,17.3,45.6,4.8,12.4,24.1,19.5,26.38,2018-2021,Playoffs,0.16731141199226304,0.4410058027079304,0.21145374449339208,0.5462555066079295
195,15,15.0,Milwaukee Bucks*,82,241.8,39.7,83.0,0.478,8.8,24.7,0.355,31.0,58.3,0.531,18.3,23.4,0.783,8.4,31.5,39.8,23.2,8.8,5.4,13.8,21.4,106.5,0.537,East,2018,0.2975903614457831,False,26.9,64.8,5.1,13.9,27.3,21.57,27.14,2018-2021,Playoffs,0.2525821596244131,0.6084507042253521,0.21982758620689655,0.5991379310344828
196,17,13.0,Washington Wizards*,82,242.1,39.9,85.6,0.467,9.9,26.5,0.375,30.0,59.1,0.508,16.8,21.8,0.772,10.0,33.1,43.1,25.2,7.9,4.3,14.6,21.3,106.6,0.524,East,2018,0.3095794392523365,False,22.6,56.7,9.6,18.0,19.1,18.6,27.11,2018-2021,Playoffs,0.21200750469043153,0.5318949343339587,0.38095238095238093,0.7142857142857143
210,29,1.0,Milwaukee Bucks*,82,241.2,43.4,91.1,0.476,13.5,38.2,0.353,29.9,52.9,0.565,17.9,23.2,0.773,9.3,40.4,49.7,26.0,7.5,5.9,13.9,19.6,118.1,0.732,East,2019,0.4193194291986828,True,27.7,61.9,5.9,15.7,30.9,22.67,26.71,2018-2021,Playoffs,0.23454699407281965,0.5241320914479255,0.22692307692307695,0.6038461538461538
211,22,8.0,Toronto Raptors*,82,242.4,42.2,89.1,0.474,12.4,33.8,0.366,29.8,55.3,0.539,17.7,22.0,0.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,114.4,0.707,East,2019,0.3793490460157127,True,26.6,58.5,8.7,17.4,25.8,22.97,27.42,2018-2021,Playoffs,0.23251748251748253,0.5113636363636364,0.3425196850393701,0.6850393700787402
212,28,2.0,Golden State Warriors*,82,241.5,44.0,89.8,0.491,13.3,34.4,0.385,30.8,55.3,0.557,16.3,20.4,0.801,9.7,36.5,46.2,29.4,7.6,6.4,14.3,21.4,117.7,0.695,West,2019,0.3830734966592428,True,27.3,74.8,6.9,18.0,24.4,23.33,28.8,2018-2021,Playoffs,0.23194562446898895,0.6355140186915887,0.23469387755102042,0.6122448979591837
213,11,19.0,Denver Nuggets*,82,240.6,41.9,90.0,0.466,11.0,31.4,0.351,30.9,58.7,0.527,15.8,20.9,0.755,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,110.7,0.659,West,2019,0.3488888888888888,True,20.1,51.2,7.3,15.7,26.3,20.67,25.42,2018-2021,Playoffs,0.1815718157181572,0.4625112917795845,0.2664233576642336,0.572992700729927
214,24,6.0,Portland Trail Blazers*,82,242.1,42.3,90.6,0.467,11.0,30.7,0.359,31.3,59.8,0.523,19.0,23.3,0.814,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,114.7,0.646,West,2019,0.3388520971302428,True,25.8,62.4,6.9,14.0,23.7,23.53,26.0,2018-2021,Playoffs,0.22493461203138623,0.5440278988666085,0.3,0.6086956521739131
215,19,11.0,Houston Rockets*,82,241.8,39.2,87.4,0.449,16.1,45.4,0.356,23.1,42.0,0.551,19.3,24.4,0.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9,0.646,West,2019,0.5194508009153318,True,36.1,68.9,8.2,18.0,30.6,25.4,29.23,2018-2021,Playoffs,0.3169446883230904,0.6049165935030729,0.38679245283018865,0.8490566037735849
216,26,4.0,Philadelphia 76ers*,82,241.5,41.5,88.2,0.471,10.8,30.2,0.359,30.7,58.0,0.529,21.2,27.5,0.771,10.9,36.9,47.8,26.9,7.4,5.3,14.9,21.3,115.2,0.622,East,2019,0.3424036281179138,True,27.5,63.900000000000006,7.7,15.4,31.7,25.93,26.41,2018-2021,Playoffs,0.23871527777777776,0.5546875,0.28624535315985133,0.5724907063197027
