,Unnamed: 0,Rk,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,W/L%,Region,Year,3P_Rate,TopTeamThisYear?,best_pts,top_pts_sum,best_ast,top_ast_sum,best_per,top_per_avg,age,Year_Bin,Status,best_pts_scaled,top_pts_sum_scaled,best_ast_scaled,top_ast_sum_scaled
217,12,18.0,Utah Jazz*,82,240.9,40.4,86.4,0.468,12.1,34.0,0.356,28.3,52.4,0.541,18.8,25.5,0.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7,0.61,West,2019,0.3935185185185185,True,23.8,52.400000000000006,6.1,16.0,24.6,21.2,27.4,2018-2021,Playoffs,0.21307072515666964,0.46911369740376013,0.23461538461538461,0.6153846153846154
218,23,7.0,Oklahoma City Thunder*,82,242.1,42.6,94.0,0.454,11.4,32.6,0.348,31.3,61.3,0.51,17.8,25.0,0.713,12.6,35.5,48.1,23.4,9.3,5.2,14.0,22.4,114.5,0.598,West,2019,0.3468085106382979,False,28.0,66.4,10.7,18.9,23.3,20.97,25.75,2018-2021,Playoffs,0.2445414847161572,0.5799126637554586,0.45726495726495725,0.8076923076923077
219,16,14.0,Boston Celtics*,82,241.2,42.1,90.5,0.465,12.6,34.5,0.365,29.5,56.0,0.527,15.6,19.5,0.802,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,112.4,0.598,East,2019,0.3812154696132597,False,23.8,56.5,6.9,15.1,24.3,22.0,26.2,2018-2021,Playoffs,0.21174377224199287,0.5026690391459074,0.2623574144486692,0.5741444866920152
220,25,5.0,Los Angeles Clippers*,82,241.8,41.3,87.5,0.471,10.0,25.8,0.388,31.3,61.7,0.507,22.6,28.5,0.792,9.7,35.8,45.5,24.0,6.8,4.7,14.5,23.3,115.1,0.585,West,2019,0.2948571428571429,False,20.9,60.7,5.4,12.5,23.4,21.87,27.86,2018-2021,Playoffs,0.18158123370981755,0.527367506516073,0.225,0.5208333333333334
221,8,22.0,Indiana Pacers*,82,240.3,41.3,87.0,0.475,9.5,25.4,0.374,31.8,61.6,0.517,15.8,21.1,0.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0,0.585,East,2019,0.2919540229885057,False,18.8,50.9,6.0,15.1,21.9,19.17,27.5,2018-2021,Playoffs,0.17407407407407408,0.47129629629629627,0.23076923076923078,0.5807692307692307
222,13,17.0,San Antonio Spurs*,82,241.5,42.3,88.4,0.478,9.9,25.3,0.392,32.4,63.1,0.513,17.2,21.0,0.819,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,111.7,0.585,West,2019,0.2861990950226244,False,21.3,56.2,6.2,13.1,22.9,20.63,28.22,2018-2021,Playoffs,0.19068934646374217,0.5031333930170099,0.2530612244897959,0.5346938775510204
223,6,24.0,Orlando Magic*,82,241.2,40.4,89.1,0.454,11.4,32.1,0.356,29.0,57.0,0.509,15.0,19.2,0.782,10.0,35.4,45.4,25.5,6.6,5.4,13.2,18.6,107.3,0.512,East,2019,0.3602693602693603,False,20.8,51.9,5.3,13.2,25.5,19.1,25.64,2018-2021,Playoffs,0.19384902143522834,0.483690587138863,0.20784313725490194,0.5176470588235293
224,15,15.0,Brooklyn Nets*,82,243.7,40.3,89.7,0.449,12.8,36.2,0.353,27.5,53.6,0.513,19.0,25.5,0.745,11.0,35.6,46.6,23.8,6.6,4.1,15.1,21.5,112.2,0.512,East,2019,0.4035674470457079,False,21.1,51.60000000000001,7.0,15.5,19.4,18.4,25.69,2018-2021,Playoffs,0.1880570409982175,0.4598930481283423,0.29411764705882354,0.6512605042016807
225,5,25.0,Detroit Pistons*,82,242.1,38.8,88.3,0.44,12.1,34.8,0.348,26.7,53.5,0.5,17.3,23.1,0.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,107.0,0.5,East,2019,0.3941109852774632,False,24.5,57.2,5.4,13.2,23.4,19.87,25.82,2018-2021,Playoffs,0.22897196261682243,0.5345794392523365,0.24000000000000002,0.5866666666666667
240,29,1.0,Milwaukee Bucks*,73,241.0,43.3,90.9,0.476,13.8,38.9,0.355,29.5,52.0,0.567,18.3,24.7,0.742,9.5,42.2,51.7,25.9,7.2,5.9,15.1,19.6,118.7,0.767,East,2020,0.4279427942794279,True,29.5,65.3,5.6,15.3,31.9,23.53,30.27,2018-2021,Playoffs,0.2485256950294861,0.5501263689974726,0.21621621621621623,0.5907335907335908
241,17,13.0,Toronto Raptors*,72,241.4,40.2,87.9,0.458,13.8,37.0,0.374,26.4,50.9,0.519,18.5,23.2,0.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8,0.736,East,2020,0.4209328782707622,True,22.9,59.9,7.5,17.6,17.9,17.63,26.7,2018-2021,Playoffs,0.20301418439716312,0.5310283687943262,0.2976190476190476,0.6984126984126985
242,19,11.0,Los Angeles Lakers*,71,240.7,42.3,88.3,0.48,11.0,31.6,0.349,31.3,56.7,0.552,17.7,24.3,0.729,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,113.4,0.732,West,2020,0.3578708946772367,True,26.1,64.2,10.2,18.4,27.4,24.1,29.45,2018-2021,Playoffs,0.23015873015873015,0.5661375661375662,0.4015748031496063,0.7244094488188976
243,26,4.0,Los Angeles Clippers*,72,241.4,41.6,89.2,0.466,12.4,33.5,0.371,29.1,55.8,0.522,20.8,26.3,0.791,10.7,37.0,47.7,23.7,7.1,4.7,14.6,22.1,116.3,0.681,West,2020,0.3755605381165919,True,27.1,67.2,5.6,14.4,26.9,23.93,27.75,2018-2021,Playoffs,0.23301805674978507,0.5778159931212382,0.23628691983122363,0.6075949367088608
244,21,9.0,Boston Celtics*,72,242.1,41.3,89.6,0.461,12.6,34.5,0.364,28.7,55.0,0.522,18.6,23.2,0.801,10.7,35.4,46.1,23.0,8.3,5.6,13.8,21.6,113.7,0.667,East,2020,0.3850446428571429,True,23.4,64.1,4.9,13.8,22.4,20.93,25.78,2018-2021,Playoffs,0.20580474934036938,0.5637642919964819,0.21304347826086958,0.6
245,12,18.0,Denver Nuggets*,73,243.1,42.0,88.9,0.473,11.0,30.6,0.359,31.1,58.3,0.533,16.2,20.9,0.777,10.8,33.4,44.1,26.7,8.0,4.6,13.8,20.3,111.3,0.63,West,2020,0.344206974128234,True,19.9,53.5,7.0,15.5,24.9,21.17,25.91,2018-2021,Playoffs,0.178796046720575,0.4806828391734052,0.2621722846441948,0.5805243445692884
246,7,23.0,Indiana Pacers*,73,241.4,42.1,88.5,0.476,10.2,28.0,0.363,31.9,60.4,0.529,15.0,19.1,0.787,8.7,34.1,42.8,25.9,7.4,5.2,13.2,19.8,109.4,0.616,East,2020,0.3163841807909605,True,19.8,54.8,7.1,17.1,20.7,18.93,26.1,2018-2021,Playoffs,0.1809872029250457,0.5009140767824497,0.27413127413127414,0.6602316602316604
247,9,21.0,Oklahoma City Thunder*,72,242.1,40.0,85.5,0.468,10.7,30.2,0.355,29.3,55.3,0.529,19.8,24.8,0.796,8.2,34.7,42.9,21.7,7.6,4.9,13.7,19.3,110.4,0.611,West,2020,0.3532163742690058,True,19.0,56.6,6.7,14.0,21.7,20.87,24.55,2018-2021,Playoffs,0.1721014492753623,0.5126811594202898,0.3087557603686636,0.6451612903225806
248,11,19.0,Utah Jazz*,72,241.0,40.1,85.1,0.471,13.4,35.2,0.38,26.7,49.9,0.535,17.8,22.8,0.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,111.3,0.611,West,2020,0.4136310223266745,True,24.0,59.8,5.2,13.900000000000002,21.7,19.0,28.11,2018-2021,Playoffs,0.215633423180593,0.5372866127583109,0.23214285714285718,0.6205357142857144
249,28,2.0,Houston Rockets*,72,241.4,40.8,90.4,0.451,15.6,45.3,0.345,25.1,45.2,0.557,20.6,26.1,0.791,9.8,34.5,44.3,21.6,8.7,5.2,14.7,21.8,117.8,0.611,West,2020,0.5011061946902654,True,34.3,75.9,7.5,16.2,29.1,23.57,29.55,2018-2021,Playoffs,0.29117147707979624,0.6443123938879457,0.3472222222222222,0.7499999999999999
250,15,15.0,Miami Heat*,73,243.1,39.5,84.4,0.468,13.4,35.4,0.379,26.0,49.0,0.532,19.7,25.2,0.783,8.5,35.9,44.4,25.9,7.5,4.5,14.9,20.6,112.0,0.603,East,2020,0.419431279620853,False,19.9,51.99999999999999,6.0,16.2,23.6,20.07,27.07,2018-2021,Playoffs,0.1776785714285714,0.46428571428571425,0.23166023166023167,0.6254826254826255
251,10,20.0,Philadelphia 76ers*,73,241.0,41.1,87.9,0.468,11.6,31.6,0.368,29.5,56.3,0.524,16.9,22.4,0.755,10.5,35.0,45.4,25.8,8.0,5.3,14.2,20.9,110.7,0.589,East,2020,0.3594994311717861,False,23.0,59.0,8.0,15.2,25.8,21.73,26.25,2018-2021,Playoffs,0.2077687443541102,0.5329719963866305,0.31007751937984496,0.5891472868217054
252,27,3.0,Dallas Mavericks*,75,242.3,41.7,90.3,0.461,15.1,41.3,0.367,26.5,49.0,0.541,18.6,23.8,0.779,10.5,36.4,46.9,24.7,6.1,4.8,12.7,19.5,117.0,0.573,West,2020,0.4573643410852713,False,28.8,65.0,8.8,16.5,27.6,21.27,26.5,2018-2021,Playoffs,0.24615384615384617,0.5555555555555556,0.35627530364372473,0.6680161943319838
253,14,17.0,Brooklyn Nets*,72,242.8,40.4,90.3,0.448,13.1,38.1,0.343,27.3,52.1,0.524,17.9,24.1,0.745,10.6,37.3,47.9,24.5,6.4,4.5,15.3,21.0,111.8,0.486,East,2020,0.4219269102990033,False,27.4,66.7,6.8,17.6,26.2,22.27,26.71,2018-2021,Playoffs,0.24508050089445438,0.5966010733452595,0.27755102040816326,0.7183673469387756
254,24,6.0,Portland Trail Blazers*,74,241.0,42.2,91.2,0.463,12.9,34.1,0.377,29.3,57.1,0.514,17.7,22.1,0.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,115.0,0.473,West,2020,0.3739035087719298,False,30.0,69.80000000000001,8.0,16.4,26.9,24.83,27.29,2018-2021,Playoffs,0.2608695652173913,0.6069565217391305,0.3883495145631068,0.7961165048543688
257,6,24.0,Orlando Magic*,73,240.7,39.3,88.6,0.444,11.1,32.2,0.343,28.3,56.4,0.502,17.6,22.7,0.774,10.3,34.2,44.5,23.9,8.2,5.4,12.8,18.3,107.3,0.452,East,2020,0.363431151241535,False,19.6,52.8,5.1,13.4,21.9,18.53,26.75,2018-2021,Playoffs,0.1826654240447344,0.49207828518173347,0.21338912133891214,0.5606694560669456
270,26,4.0,Utah Jazz*,72,241.0,41.3,88.1,0.468,16.7,43.0,0.389,24.5,45.1,0.544,17.2,21.5,0.799,10.6,37.6,48.3,23.7,6.6,5.2,14.2,18.5,116.4,0.722,West,2021,0.4880817253121453,True,26.4,61.8,6.0,15.9,23.5,21.5,28.89,2018-2021,Playoffs,0.22680412371134018,0.5309278350515464,0.25316455696202533,0.6708860759493671
271,24,6.0,Phoenix Suns*,72,242.8,43.3,88.3,0.49,13.1,34.6,0.378,30.3,53.7,0.563,15.6,18.7,0.834,8.8,34.2,42.9,26.9,7.2,4.3,12.5,19.1,115.3,0.708,West,2021,0.391845979614949,True,25.6,56.4,8.9,16.8,21.4,20.3,26.8,2018-2021,Playoffs,0.22202948829141372,0.4891587163920208,0.3308550185873606,0.6245353159851301
272,16,14.0,Philadelphia 76ers*,72,242.1,41.4,86.9,0.476,11.3,30.1,0.374,30.1,56.8,0.531,19.6,25.5,0.767,10.0,35.0,45.1,23.7,9.1,6.2,14.4,20.2,113.6,0.681,East,2021,0.3463751438434982,True,28.5,62.3,6.9,13.5,30.3,22.87,27.46,2018-2021,Playoffs,0.25088028169014087,0.5484154929577465,0.2911392405063291,0.569620253164557
273,28,2.0,Brooklyn Nets*,72,241.7,43.1,87.3,0.494,14.2,36.1,0.392,29.0,51.2,0.565,18.1,22.5,0.804,8.9,35.5,44.4,26.8,6.7,5.3,13.5,19.0,118.6,0.667,East,2021,0.4135166093928981,True,26.9,78.4,10.9,22.9,26.4,25.27,28.0,2018-2021,Playoffs,0.22681281618887014,0.6610455311973019,0.40671641791044777,0.8544776119402985
274,22,8.0,Denver Nuggets*,72,242.8,43.3,89.2,0.485,12.9,34.2,0.377,30.4,55.0,0.552,15.7,19.5,0.803,10.5,33.9,44.4,26.8,8.1,4.5,13.5,19.1,115.1,0.653,West,2021,0.3834080717488789,True,26.4,66.6,8.3,16.700000000000003,31.3,23.4,26.85,2018-2021,Playoffs,0.22936576889661164,0.578627280625543,0.30970149253731344,0.623134328358209
275,20,10.0,Los Angeles Clippers*,72,240.0,41.8,86.7,0.482,14.3,34.7,0.411,27.5,52.0,0.529,16.2,19.3,0.839,9.4,34.7,44.2,24.4,7.1,4.1,13.2,19.2,114.0,0.653,West,2021,0.4002306805074971,True,24.8,61.5,5.8,16.2,26.0,21.87,28.93,2018-2021,Playoffs,0.21754385964912282,0.5394736842105263,0.2377049180327869,0.6639344262295082
276,29,1.0,Milwaukee Bucks*,72,240.7,44.7,91.8,0.487,14.4,37.1,0.389,30.3,54.7,0.554,16.2,21.4,0.76,10.3,37.8,48.1,25.5,8.1,4.6,13.8,17.3,120.1,0.639,East,2021,0.4041394335511983,True,28.1,66.2,6.1,17.4,29.2,23.03,28.54,2018-2021,Playoffs,0.23397169025811826,0.5512073272273106,0.2392156862745098,0.6823529411764705
277,25,5.0,Portland Trail Blazers*,72,240.3,41.3,91.1,0.453,15.7,40.8,0.385,25.6,50.3,0.509,17.8,21.6,0.823,10.6,33.9,44.5,21.3,6.9,5.0,11.1,18.9,116.1,0.583,West,2021,0.4478594950603732,True,28.8,68.9,7.5,15.6,25.6,22.93,27.27,2018-2021,Playoffs,0.248062015503876,0.5934539190353144,0.352112676056338,0.732394366197183
278,8,22.0,Los Angeles Lakers*,72,242.4,40.6,86.1,0.472,11.1,31.2,0.354,29.6,54.8,0.539,17.2,23.3,0.739,9.7,34.6,44.2,24.7,7.8,5.4,15.2,19.1,109.5,0.583,West,2021,0.3623693379790941,True,25.0,62.2,7.8,16.7,24.2,23.0,28.46,2018-2021,Playoffs,0.228310502283105,0.5680365296803653,0.3157894736842105,0.6761133603238866
279,13,17.0,Dallas Mavericks*,72,240.3,41.1,87.3,0.47,13.8,38.1,0.362,27.3,49.2,0.554,16.5,21.2,0.778,9.1,34.2,43.3,22.9,6.3,4.3,12.1,19.4,112.4,0.583,West,2021,0.436426116838488,True,27.7,64.4,8.6,14.7,25.3,21.23,27.0,2018-2021,Playoffs,0.24644128113879002,0.5729537366548043,0.37554585152838427,0.6419213973799127
280,4,26.0,New York Knicks*,72,242.1,39.4,86.5,0.456,11.8,30.0,0.392,27.7,56.4,0.49,16.4,20.9,0.784,9.7,35.5,45.1,21.4,7.0,5.1,12.9,20.5,107.0,0.569,East,2021,0.3468208092485549,False,24.1,56.6,6.0,13.4,19.7,18.73,26.73,2018-2021,Playoffs,0.2252336448598131,0.5289719626168224,0.28037383177570097,0.6261682242990655
281,19,11.0,Atlanta Hawks*,72,241.7,40.8,87.2,0.468,12.4,33.4,0.373,28.4,53.9,0.526,19.7,24.2,0.812,10.6,35.1,45.6,24.1,7.0,4.8,13.2,19.3,113.7,0.569,East,2021,0.3830275229357798,False,25.3,59.3,9.4,16.3,24.3,22.63,26.27,2018-2021,Playoffs,0.22251539138082674,0.5215479331574318,0.3900414937759336,0.6763485477178424
282,5,25.0,Miami Heat*,72,241.4,39.2,83.7,0.468,12.9,36.2,0.358,26.3,47.5,0.553,16.7,21.1,0.79,8.0,33.5,41.5,26.3,7.9,4.0,14.1,18.9,108.1,0.556,East,2021,0.4324970131421744,False,21.5,55.3,7.1,16.9,26.5,21.13,29.0,2018-2021,Playoffs,0.19888991674375578,0.5115633672525439,0.26996197718631176,0.6425855513307984
284,15,15.0,Memphis Grizzlies*,72,241.7,42.8,91.8,0.467,11.2,31.4,0.356,31.7,60.4,0.525,16.4,21.3,0.771,11.2,35.3,46.5,26.9,9.1,5.1,13.3,18.7,113.3,0.528,West,2021,0.3420479302832244,False,19.1,53.4,7.4,14.7,24.4,20.53,24.31,2018-2021,Playoffs,0.1685789938217123,0.471315092674316,0.27509293680297403,0.5464684014869888
285,14,16.0,Boston Celtics*,72,241.4,41.5,88.9,0.466,13.6,36.4,0.374,27.9,52.5,0.53,16.1,20.8,0.775,10.6,33.6,44.3,23.5,7.7,5.3,14.1,20.4,112.6,0.5,East,2021,0.4094488188976377,False,26.4,70.39999999999999,5.7,14.900000000000002,25.7,22.3,25.69,2018-2021,Playoffs,0.2344582593250444,0.625222024866785,0.24255319148936172,0.6340425531914895
287,27,3.0,Washington Wizards*,72,241.7,43.2,90.9,0.475,10.2,29.0,0.351,33.0,61.9,0.533,20.1,26.2,0.769,9.7,35.5,45.2,25.5,7.3,4.1,14.4,21.6,116.6,0.472,East,2021,0.319031903190319,False,31.3,67.8,11.7,20.0,25.4,22.53,25.8,2018-2021,Playoffs,0.2684391080617496,0.58147512864494,0.4588235294117647,0.7843137254901961
16,21,9.0,Houston Rockets,66,243.4,37.7,84.0,0.449,7.2,20.2,0.359,30.5,63.8,0.477,15.4,19.7,0.782,11.7,30.5,42.2,21.3,7.5,4.8,14.5,20.4,98.1,0.515,West,2012,0.2404761904761904,False,17.1,46.900000000000006,6.6,14.7,19.6,18.8,26.73,2012-2014,Lottery,0.17431192660550462,0.47808358817533136,0.30985915492957744,0.6901408450704225
17,22,8.0,Phoenix Suns,66,240.0,37.8,82.5,0.458,6.7,19.6,0.343,31.1,62.9,0.494,16.0,21.2,0.757,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,98.4,0.5,West,2012,0.2375757575757576,False,15.4,40.6,10.7,14.599999999999998,21.2,18.97,29.62,2012-2014,Lottery,0.1565040650406504,0.41260162601626016,0.4755555555555555,0.6488888888888888
18,25,5.0,Milwaukee Bucks,66,240.4,37.9,85.6,0.443,6.6,19.2,0.345,31.3,66.5,0.471,16.6,21.4,0.774,12.4,30.0,42.5,23.5,8.3,5.1,14.1,19.3,99.0,0.47,East,2012,0.2242990654205607,False,19.1,50.400000000000006,5.9,15.2,20.5,19.23,27.17,2012-2014,Lottery,0.19292929292929295,0.5090909090909091,0.25106382978723407,0.6468085106382978
19,14,16.0,Portland Trail Blazers,66,241.9,36.4,82.1,0.443,7.2,20.9,0.346,29.2,61.1,0.477,17.2,21.6,0.796,11.1,29.5,40.7,20.4,8.0,4.9,14.2,19.0,97.2,0.424,West,2012,0.2545676004872107,False,21.7,50.8,6.5,13.5,22.7,20.07,28.55,2012-2014,Lottery,0.22325102880658435,0.522633744855967,0.3186274509803922,0.661764705882353
20,20,10.0,Minnesota Timberwolves,66,241.5,35.7,82.3,0.433,7.2,21.6,0.332,28.5,60.8,0.469,19.4,25.2,0.771,12.1,31.7,43.7,19.5,6.6,4.4,15.2,18.4,97.9,0.394,West,2012,0.2624544349939247,False,26.0,52.0,8.2,18.7,25.4,21.47,24.38,2012-2014,Lottery,0.26557711950970375,0.5311542390194075,0.42051282051282046,0.9589743589743589
21,3,27.0,Detroit Pistons,66,241.9,34.7,79.3,0.438,4.8,13.9,0.346,29.9,65.4,0.457,16.6,22.1,0.752,11.7,28.5,40.3,18.7,7.0,4.2,15.7,19.6,90.9,0.379,East,2012,0.1752837326607818,False,15.4,43.0,3.8,10.0,22.0,17.93,27.33,2012-2014,Lottery,0.1694169416941694,0.473047304730473,0.20320855614973263,0.5347593582887701
22,19,11.0,Golden State Warriors,66,241.1,37.7,82.5,0.457,7.9,20.5,0.388,29.8,62.0,0.48,14.4,18.7,0.77,9.7,29.5,39.2,22.3,8.0,5.5,13.9,21.4,97.8,0.348,West,2012,0.2484848484848484,False,21.9,56.7,6.0,15.8,21.2,19.83,26.43,2012-2014,Lottery,0.22392638036809814,0.579754601226994,0.26905829596412556,0.7085201793721974
23,2,28.0,Toronto Raptors,66,241.9,34.4,78.1,0.44,5.5,16.3,0.34,28.8,61.8,0.467,16.4,21.4,0.77,10.6,31.4,42.0,20.9,6.5,4.9,15.2,23.2,90.7,0.348,East,2012,0.2087067861715749,False,19.5,48.400000000000006,8.8,16.3,17.9,17.43,25.54,2012-2014,Lottery,0.21499448732083792,0.5336273428886439,0.42105263157894746,0.7799043062200958
24,6,24.0,New Jersey Nets,66,240.8,34.3,80.6,0.425,7.7,22.4,0.342,26.6,58.2,0.457,16.9,21.7,0.777,11.9,28.5,40.3,19.9,7.5,3.9,15.1,19.2,93.1,0.333,East,2012,0.2779156327543424,False,21.0,55.400000000000006,8.7,15.1,21.9,20.03,26.73,2012-2014,Lottery,0.2255639097744361,0.5950590762620839,0.4371859296482412,0.7587939698492463
25,24,6.0,Sacramento Kings,66,241.1,37.7,86.5,0.436,6.2,19.7,0.316,31.5,66.8,0.471,17.1,23.2,0.736,13.4,29.5,42.9,19.3,8.5,4.9,14.4,19.5,98.8,0.333,West,2012,0.2277456647398844,False,18.7,53.3,4.5,11.7,21.7,18.9,24.82,2012-2014,Lottery,0.18927125506072875,0.5394736842105263,0.23316062176165803,0.6062176165803108
26,5,25.0,Cleveland Cavaliers,66,241.9,34.3,81.2,0.422,6.7,19.3,0.346,27.6,61.9,0.446,17.8,24.9,0.716,12.7,29.5,42.3,19.8,7.1,4.0,15.4,20.0,93.0,0.318,East,2012,0.2376847290640394,False,18.5,48.400000000000006,5.4,14.3,21.4,18.9,25.25,2012-2014,Lottery,0.1989247311827957,0.5204301075268818,0.27272727272727276,0.7222222222222222
27,1,29.0,New Orleans Hornets,66,241.5,34.8,77.3,0.451,3.9,11.8,0.333,30.9,65.5,0.472,16.0,21.2,0.757,11.0,30.2,41.1,20.7,7.4,4.8,15.5,20.1,89.6,0.318,West,2012,0.1526520051746442,False,20.6,49.3,6.3,15.1,19.2,18.43,25.38,2012-2014,Lottery,0.22991071428571433,0.5502232142857143,0.30434782608695654,0.7294685990338164
28,8,22.0,Washington Wizards,66,240.4,36.6,83.0,0.441,5.2,16.3,0.32,31.4,66.7,0.47,15.3,21.0,0.727,11.7,29.9,41.7,19.1,8.0,6.3,15.3,21.3,93.6,0.303,East,2012,0.1963855421686747,False,16.6,47.60000000000001,8.0,12.7,24.2,21.13,25.14,2012-2014,Lottery,0.1773504273504274,0.5085470085470086,0.41884816753926696,0.6649214659685863
29,0,30.0,Charlotte Bobcats,66,240.8,33.2,80.2,0.414,4.0,13.5,0.295,29.2,66.7,0.439,16.5,22.2,0.746,10.3,28.7,39.0,20.1,6.0,5.5,14.5,18.9,87.0,0.106,East,2012,0.1683291770573566,False,15.1,42.2,6.4,15.1,14.9,14.57,25.08,2012-2014,Lottery,0.1735632183908046,0.4850574712643678,0.31840796019900497,0.7512437810945273
44,16,13.0,Utah Jazz,82,242.4,37.1,81.8,0.454,6.2,16.9,0.366,31.0,64.9,0.477,17.5,23.0,0.764,12.1,30.0,42.0,22.7,8.4,6.3,14.8,21.3,98.0,0.524,West,2013,0.206601466992665,False,17.8,46.5,6.2,14.6,20.9,19.43,26.42,2012-2014,Lottery,0.1816326530612245,0.4744897959183674,0.27312775330396477,0.6431718061674009
46,21,9.0,Dallas Mavericks,82,243.7,38.8,84.0,0.462,7.4,19.9,0.372,31.4,64.2,0.489,16.1,20.4,0.793,9.4,32.6,41.9,23.2,7.9,5.5,14.0,20.7,101.1,0.5,West,2013,0.2369047619047619,False,17.3,46.0,5.1,12.9,21.0,19.6,30.92,2012-2014,Lottery,0.17111770524233433,0.4549950544015826,0.21982758620689655,0.5560344827586208
48,1,28.0,Philadelphia 76ers,82,240.9,37.3,84.1,0.444,6.3,17.5,0.36,31.0,66.5,0.466,12.2,16.8,0.729,10.9,30.4,41.3,22.8,7.4,4.7,13.0,18.4,93.2,0.415,East,2013,0.2080856123662307,False,17.7,45.8,8.0,14.5,18.2,16.97,25.9,2012-2014,Lottery,0.18991416309012873,0.4914163090128755,0.3508771929824561,0.6359649122807017
49,14,16.0,Toronto Raptors,82,243.7,36.3,81.5,0.446,7.0,20.3,0.343,29.4,61.2,0.48,17.6,22.3,0.788,10.6,29.6,40.2,21.5,7.3,4.8,13.7,22.4,97.2,0.415,East,2013,0.249079754601227,False,19.5,50.3,7.4,16.6,19.2,18.3,25.79,2012-2014,Lottery,0.2006172839506173,0.5174897119341564,0.34418604651162793,0.772093023255814
50,15,15.0,Portland Trail Blazers,82,242.1,36.7,81.9,0.448,8.2,23.2,0.353,28.5,58.7,0.486,15.9,20.5,0.776,10.7,30.2,40.8,21.8,6.6,4.3,14.7,18.5,97.5,0.402,West,2013,0.2832722832722832,False,21.1,54.900000000000006,6.5,15.4,20.4,18.83,24.0,2012-2014,Lottery,0.21641025641025644,0.5630769230769231,0.2981651376146789,0.7064220183486238
